feature,importance
temperature_roll2_max,0.00016030089
temperature_diff12,0.00016011763
hydrophilic_organic_matter_aerosol_mixing_ratio_lag1,0.00015989915
oh_roll3_mean,0.00015942729
metar_wind_speed_kn_roll6_std,0.0001593934
metar_temperature_c_roll6_mean,0.00015861138
sea_salt_aerosol_5_20_mixing_ratio_lag6,0.00015831525
organic_nitrates_roll2_mean,0.00015709962
h2o2_roll6_std,0.00015706541
ethane_pct_change3,0.00015694802
sea_salt_aerosol_5_20_mixing_ratio_pct_change6,0.00015688392
metar_wind_speed_kn_diff6,0.00015652333
hno3_roll3_max,0.00015612449
sea_salt_aerosol_003_05_mixing_ratio_roll12_std,0.00015611555
ethane_lag3,0.0001557261
dust_aerosol_09_20_mixing_ratio_roll2_mean,0.00015559467
dust_aerosol_003_055_mixing_ratio,0.0001553187
formaldehyde_roll6_min,0.0001542681
dust_aerosol_003_055_mixing_ratio_roll2_mean,0.00015410612
nitrogen_dioxide_mass_mixing_ratio_roll3_max,0.0001537466
ozone_mass_mixing_ratio_pct_change3,0.0001535472
oh_roll3_max,0.00015310287
hydrophilic_organic_matter_aerosol_mixing_ratio_pct_change1,0.00015287042
carbon_monoxide_mass_mixing_ratio_roll3_min,0.00015276544
sea_salt_aerosol_003_05_mixing_ratio_pct_change1,0.00015254112
formaldehyde_lag3,0.00015252575
sea_salt_aerosol_05_5_mixing_ratio_roll6_std,0.00015220154
dust_aerosol_055_09_mixing_ratio_ewm6,0.00015210923
hydrophobic_black_carbon_aerosol_mixing_ratio_ewm3,0.00015195407
sulphur_dioxide_mass_mixing_ratio_lag2,0.00015170813
metar_wind_speed_kn_diff1,0.00015127048
formaldehyde_diff1,0.00015126789
metar_relative_humidity_roll2_max,0.00015083165
nitrogen_dioxide_mass_mixing_ratio_pct_change3,0.00015069725
metar_dew_point_c_roll6_skew,0.00014984595
dust_aerosol_09_20_mixing_ratio_lag6,0.00014936407
metar_relative_humidity_roll6_std,0.00014922855
metar_wind_speed_kn,0.00014910346
hydrophilic_organic_matter_aerosol_mixing_ratio_roll2_std,0.00014904748
hno3_roll3_std,0.00014884402
metar_visibility_mi_roll6_mean,0.00014863556
hydrophilic_black_carbon_aerosol_mixing_ratio_roll2_max,0.00014855425
h2o2_lag6,0.00014815474
organic_nitrates_diff6,0.00014758635
hydrophilic_black_carbon_aerosol_mixing_ratio_lag6,0.0001463726
nitrogen_dioxide_mass_mixing_ratio_roll3_mean,0.00014635157
hno3_roll6_std,0.00014619579
c3h8_roll2_std,0.0001458037
total_parking_minutes_roll2_std,0.000145526
sea_salt_aerosol_003_05_mixing_ratio_lag2,0.00014509704
hydrophobic_organic_matter_aerosol_mixing_ratio_pct_change6,0.00014506126
specific_humidity_roll2_min,0.0001448298
specific_humidity_lag12,0.00014433451
formaldehyde_roll6_mean,0.00014409279
h2o2_pct_change6,0.00014352928
hydrophilic_black_carbon_aerosol_mixing_ratio_roll2_std,0.00014349559
ethane_diff12,0.00014335135
sea_salt_aerosol_003_05_mixing_ratio_lag3,0.00014332276
h2o2_roll3_std,0.00014279156
metar_visibility_mi_roll6_kurt,0.0001426503
temperature_roll3_std,0.00014240871
hydrophilic_organic_matter_aerosol_mixing_ratio_ewm12,0.00014154454
hydrophobic_organic_matter_aerosol_mixing_ratio_diff6,0.00014141496
isoprene_roll6_mean,0.00014123683
sulphur_dioxide_mass_mixing_ratio_roll2_std,0.00014096648
c3h8_ewm12,0.00014094386
ozone_mass_mixing_ratio_diff12,0.00014069572
metar_hour_precipitation_roll12_kurt,0.00014068835
dust_aerosol_003_055_mixing_ratio_lag12,0.00013984262
hno3_diff12,0.00013962602
nitrogen_dioxide_mass_mixing_ratio_roll3_std,0.00013880098
hno3_ewm6,0.00013846655
metar_dew_point_c_roll6_kurt,0.0001380989
ozone_mass_mixing_ratio_lag2,0.00013801301
hydrophobic_black_carbon_aerosol_mixing_ratio_pct_change3,0.00013778431
dust_aerosol_09_20_mixing_ratio_pct_change1,0.00013735467
c3h8_lag2,0.00013726925
carbon_monoxide_mass_mixing_ratio_ewm12,0.00013712214
nitrogen_dioxide_mass_mixing_ratio_lag2,0.00013629605
metar_wind_speed_kn_roll2_std,0.00013622422
metar_relative_humidity_lag2,0.00013583525
oh_roll6_std,0.00013583014
dust_aerosol_003_055_mixing_ratio_ewm12,0.00013573571
carbon_monoxide_mass_mixing_ratio_roll2_min,0.00013571835
temperature_lag12,0.00013546535
sulphur_dioxide_mass_mixing_ratio_diff12,0.0001344011
metar_wind_speed_kn^2,0.00013212347
nitrogen_monoxide_mass_mixing_ratio_roll2_min,0.0001317702
sulphate_aerosol_mixing_ratio_pct_change3,0.00013170388
carbon_monoxide_mass_mixing_ratio_lag3,0.00013154575
metar_temperature_c_roll6_skew,0.00013140126
hydrophilic_organic_matter_aerosol_mixing_ratio_diff3,0.00013107742
nitrogen_dioxide_mass_mixing_ratio_diff6,0.0001305427
sulphate_aerosol_mixing_ratio_lag3,0.0001305156
oh_diff6,0.0001293472
metar_wind_speed_kn_lag12,0.00012926475
dust_aerosol_003_055_mixing_ratio_lag3,0.00012884926
sulphate_aerosol_mixing_ratio_diff12,0.00012852291
dust_aerosol_055_09_mixing_ratio_diff12,0.00012822292
metar_wind_speed_kn_lag3,0.000128163
formaldehyde_roll3_max,0.0001280258
metar_visibility_mi_ewm3,0.00012732821
organic_nitrates_pct_change3,0.0001272242
organic_nitrates_roll3_min,0.00012709649
carbon_monoxide_mass_mixing_ratio_pct_change3,0.00012707197
h2o2_roll2_mean,0.00012695286
sea_salt_aerosol_5_20_mixing_ratio_pct_change3,0.00012682284
sea_salt_aerosol_003_05_mixing_ratio,0.00012639168
hydrophobic_black_carbon_aerosol_mixing_ratio_lag6,0.000126214
organic_nitrates_diff12,0.00012613017
metar_wind_speed_kn_lag2,0.00012607075
hydrophobic_organic_matter_aerosol_mixing_ratio_diff12,0.00012595374
sea_salt_aerosol_05_5_mixing_ratio_pct_change1,0.00012587731
dust_aerosol_003_055_mixing_ratio_ewm6,0.00012583827
hydrophilic_organic_matter_aerosol_mixing_ratio_roll12_std,0.0001251233
temperature_roll3_min,0.00012376829
sea_salt_aerosol_05_5_mixing_ratio_roll2_min,0.00012314535
nitrogen_monoxide_mass_mixing_ratio_lag3,0.00012288975
nitrogen_dioxide_mass_mixing_ratio_diff3,0.00012263804
sea_salt_aerosol_003_05_mixing_ratio_roll2_std,0.00012244744
isoprene_pct_change6,0.000121326426
sulphur_dioxide_mass_mixing_ratio_pct_change3,0.00012128323
oh_diff12,0.00012125967
nitrogen_dioxide_mass_mixing_ratio,0.00012124593
metar_visibility_mi_diff12,0.00012062934
c3h8_roll3_min,0.00012047335
carbon_monoxide_mass_mixing_ratio_roll3_mean,0.00012031263
total_parking_minutes_lag3,0.0001201151
organic_nitrates_diff3,0.000119372344
nitrogen_monoxide_mass_mixing_ratio_pct_change6,0.000119367956
specific_humidity_diff6,0.000118993914
sulphate_aerosol_mixing_ratio,0.0001184176
hno3_roll2_mean,0.00011818964
carbon_monoxide_mass_mixing_ratio_lag1,0.00011622024
hydrophilic_black_carbon_aerosol_mixing_ratio_lag3,0.00011621789
sea_salt_aerosol_5_20_mixing_ratio_diff1,0.000115994524
temperature_lag2,0.000115696144
h2o2_diff12,0.00011533587
metar_dew_point_c_roll3_std,0.000115254625
formaldehyde_pct_change6,0.00011462401
hydrophilic_black_carbon_aerosol_mixing_ratio_ewm6,0.000114293325
hydrophilic_organic_matter_aerosol_mixing_ratio,0.00011324872
dust_aerosol_003_055_mixing_ratio_lag6,0.000112894515
temperature_ewm3,0.00011271038
specific_humidity_pct_change6,0.00011238966
specific_humidity_roll3_std,0.00011173763
hno3_diff3,0.00011171335
sea_salt_aerosol_05_5_mixing_ratio_lag6,0.000109960194
dust_aerosol_055_09_mixing_ratio_ewm3,0.00010902906
c3h8_roll3_std,0.00010871095
isoprene_diff12,0.00010801229
hydrophilic_organic_matter_aerosol_mixing_ratio_pct_change6,0.00010771062
organic_nitrates_pct_change6,0.00010721889
nitrogen_monoxide_mass_mixing_ratio_pct_change3,0.000106928834
dust_aerosol_003_055_mixing_ratio_pct_change1,0.00010605022
isoprene_lag6,0.00010596248
organic_nitrates_lag3,0.00010479051
organic_nitrates_roll3_mean,0.000104768165
ozone_mass_mixing_ratio,0.00010342252
sulphate_aerosol_mixing_ratio_ewm6,0.00010327027
h2o2_diff6,0.00010298083
carbon_monoxide_mass_mixing_ratio_diff12,0.00010158012
temperature_diff6,0.000101266916
hydrophilic_organic_matter_aerosol_mixing_ratio_roll2_mean,0.00010120315
metar_relative_humidity_lag1,0.00010054768
hydrophilic_organic_matter_aerosol_mixing_ratio_diff6,9.9346486e-05
metar_relative_humidity_roll2_mean,9.9047145e-05
dust_aerosol_003_055_mixing_ratio_diff6,9.776851e-05
hno3_lag12,9.7516095e-05
hydrophilic_black_carbon_aerosol_mixing_ratio_lag1,9.6471966e-05
metar_wind_speed_kn_pct_change3,9.586866e-05
oh_diff1,9.526126e-05
hno3_lag2,9.455144e-05
oh_diff3,9.379745e-05
sea_salt_aerosol_5_20_mixing_ratio_roll3_min,9.371812e-05
hydrophilic_organic_matter_aerosol_mixing_ratio_lag2,9.366314e-05
sulphate_aerosol_mixing_ratio_ewm3,9.293135e-05
specific_humidity_roll2_max,9.2613234e-05
nitrogen_dioxide_mass_mixing_ratio_lag3,9.171571e-05
dust_aerosol_003_055_mixing_ratio_pct_change3,9.11088e-05
nitrogen_monoxide_mass_mixing_ratio_pct_change1,9.011477e-05
sea_salt_aerosol_05_5_mixing_ratio_lag12,8.908517e-05
nitrogen_dioxide_mass_mixing_ratio_lag1,8.846511e-05
dust_aerosol_09_20_mixing_ratio_diff3,8.763373e-05
sea_salt_total,8.721993e-05
nitrogen_dioxide_mass_mixing_ratio_roll3_min,8.644724e-05
dust_aerosol_003_055_mixing_ratio_roll3_std,8.644193e-05
sea_salt_aerosol_5_20_mixing_ratio_diff3,8.619558e-05
isoprene_lag12,8.5993066e-05
sulphate_aerosol_mixing_ratio_diff6,8.555675e-05
carbon_monoxide_mass_mixing_ratio_roll3_std,8.481745e-05
aerosol_total,8.4000516e-05
formaldehyde_lag1,8.395094e-05
metar_hour_precipitation_roll12_min,8.330377e-05
hydrophilic_black_carbon_aerosol_mixing_ratio_diff1,8.285673e-05
dust_aerosol_055_09_mixing_ratio_lag1,8.243804e-05
sulphate_aerosol_mixing_ratio_pct_change6,8.139978e-05
temperature_lag6,8.058502e-05
dust_aerosol_003_055_mixing_ratio_ewm3,8.0056816e-05
organic_nitrates_roll6_mean,7.991013e-05
metar_dew_point_c_roll2_std,7.980267e-05
dust_aerosol_09_20_mixing_ratio_pct_change6,7.8099765e-05
nitrogen_dioxide_mass_mixing_ratio_roll2_std,7.7510595e-05
sea_salt_aerosol_05_5_mixing_ratio_diff12,7.742173e-05
hno3_lag3,7.669333e-05
hydrophobic_black_carbon_aerosol_mixing_ratio_roll2_mean,7.609617e-05
oh_lag3,7.57719e-05
sea_salt_aerosol_003_05_mixing_ratio_diff1,7.431384e-05
oh_roll2_max,7.33846e-05
nitrogen_monoxide_mass_mixing_ratio_roll3_std,7.336375e-05
carbon_monoxide_mass_mixing_ratio,7.3278774e-05
isoprene_lag1,7.312158e-05
formaldehyde_pct_change1,7.2061375e-05
c3h8_diff1,6.9994756e-05
nitrogen_dioxide_mass_mixing_ratio_pct_change6,6.792461e-05
c3h8_diff6,6.745826e-05
hydrophilic_black_carbon_aerosol_mixing_ratio_roll3_min,6.5965636e-05
isoprene_roll2_min,6.524364e-05
c3h8_roll6_std,6.4569045e-05
ethane_roll3_std,6.1125254e-05
sea_salt_aerosol_5_20_mixing_ratio_lag3,5.9824994e-05
sea_salt_aerosol_5_20_mixing_ratio_lag12,5.9501188e-05
hydrophobic_black_carbon_aerosol_mixing_ratio_roll6_mean,5.874336e-05
dust_aerosol_003_055_mixing_ratio_roll2_std,5.5494467e-05
sulphur_dioxide_mass_mixing_ratio_lag6,5.1496456e-05
sea_salt_aerosol_05_5_mixing_ratio_diff1,5.129413e-05
carbon_monoxide_mass_mixing_ratio_diff1,4.9303424e-05
hno3_lag6,4.8988248e-05
hydrophobic_organic_matter_aerosol_mixing_ratio_pct_change3,4.8371247e-05
hydrophilic_organic_matter_aerosol_mixing_ratio_diff1,4.644697e-05
metar_wind_speed_kn_pct_change6,4.4426837e-05
temp_humidity_ratio,4.3252603e-05
carbon_monoxide_mass_mixing_ratio_roll2_std,3.5887715e-05
metar_temperature_c_pct_change1,3.2234602e-05
oh_pct_change6,3.0228604e-05
nitrogen_dioxide_mass_mixing_ratio_roll2_min,2.8800825e-05
dust_aerosol_09_20_mixing_ratio_pct_change3,1.7817143e-05
hno3_roll3_mean,1.6851338e-05
sulphate_aerosol_mixing_ratio_ewm12,1.2355536e-05
temperature_roll6_mean,1.2122152e-05
metar_temperature_c_diff1,9.442306e-06
hydrophilic_black_carbon_aerosol_mixing_ratio_lag2,8.89396e-06
carbon_monoxide_mass_mixing_ratio_pct_change6,0.0
ozone_mass_mixing_ratio_pct_change6,0.0
metar_hour_precipitation_roll2_max,0.0
metar_dew_point_c_roll2_max,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll2_max,0.0
hydrophilic_organic_matter_aerosol_mixing_ratio_lag12,0.0
sea_salt_aerosol_003_05_mixing_ratio_roll12_skew,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll12_skew,0.0
sea_salt_aerosol_5_20_mixing_ratio_roll12_skew,0.0
sea_salt_aerosol_5_20_mixing_ratio_roll6_kurt,0.0
metar_hour_precipitation_roll12_mean,0.0
metar_hour_precipitation_roll12_std,0.0
metar_hour_precipitation_roll6_max,0.0
metar_hour_precipitation_roll6_std,0.0
sea_salt_aerosol_5_20_mixing_ratio_roll6_skew,0.0
dust_aerosol_055_09_mixing_ratio,0.0
specific_humidity,0.0
metar_relative_humidity^2,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_diff1,0.0
sea_salt_aerosol_05_5_mixing_ratio,0.0
nitrogen_monoxide_mass_mixing_ratio_lag12,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_lag12,0.0
h2o2_pct_change3,0.0
formaldehyde_pct_change3,0.0
oh_pct_change3,0.0
metar_hour_precipitation_pct_change6,0.0
ethane,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll6_kurt,0.0
sea_salt_aerosol_003_05_mixing_ratio_roll6_skew,0.0
metar_hour_precipitation_roll6_skew,0.0
metar_hour_precipitation_roll6_kurt,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll6_skew,0.0
metar_dew_point_c_lag6,0.0
metar_hour_precipitation_lag6,0.0
metar_hour_precipitation_pct_change3,0.0
metar_hour_precipitation_lag12,0.0
metar_hour_precipitation_diff1,0.0
dust_aerosol_055_09_mixing_ratio_diff1,0.0
temperature_roll2_mean,0.0
formaldehyde_roll2_max,0.0
carbon_monoxide_mass_mixing_ratio_roll2_max,0.0
hydrophobic_organic_matter_aerosol_mixing_ratio_lag2,0.0
metar_hour_precipitation_lag2,0.0
hno3_diff1,0.0
dust_aerosol_003_055_mixing_ratio_diff3,0.0
metar_hour_precipitation_diff3,0.0
dust_aerosol_055_09_mixing_ratio_diff3,0.0
metar_relative_humidity_diff3,0.0
metar_wind_speed_kn_diff3,0.0
hydrophilic_black_carbon_aerosol_mixing_ratio_roll2_min,0.0
metar_temperature_c_ewm3,0.0
sea_salt_aerosol_05_5_mixing_ratio_diff6,0.0
carbon_monoxide_mass_mixing_ratio_lag2,0.0
c3h8_ewm3,0.0
metar_dew_point_c_ewm3,0.0
oh_lag2,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_roll2_max,0.0
metar_hour_precipitation_lag3,0.0
sulphur_dioxide_mass_mixing_ratio_ewm6,0.0
h2o2_ewm6,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll3_mean,0.0
metar_hour_precipitation_roll3_mean,0.0
metar_temperature_c_roll3_mean,0.0
metar_hour_precipitation_lag1,0.0
sea_salt_aerosol_003_05_mixing_ratio_lag1,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_lag1,0.0
hydrophobic_organic_matter_aerosol_mixing_ratio_ewm6,0.0
metar_dew_point_c_lag1,0.0
hydrophilic_organic_matter_aerosol_mixing_ratio_ewm6,0.0
metar_visibility_mi_lag1,0.0
metar_hour_precipitation_roll2_std,0.0
metar_temperature_c_lag2,0.0
metar_temperature_c_ewm6,0.0
metar_dew_point_c_ewm6,0.0
dust_aerosol_055_09_mixing_ratio_lag2,0.0
sulphate_aerosol_mixing_ratio_lag2,0.0
specific_humidity_ewm3,0.0
h2o2_diff3,0.0
specific_humidity_roll2_std,0.0
hno3_diff6,0.0
hydrophilic_black_carbon_aerosol_mixing_ratio_diff6,0.0
sulphate_aerosol_mixing_ratio_roll2_mean,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_roll3_mean,0.0
metar_hour_precipitation_diff6,0.0
metar_hour_precipitation_roll2_min,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll3_std,0.0
metar_hour_precipitation_roll3_std,0.0
metar_temperature_c_roll3_std,0.0
temperature_ewm6,0.0
metar_temperature_c_ewm12,0.0
metar_hour_precipitation_roll2_mean,0.0
ethane_ewm12,0.0
metar_hour_precipitation_roll3_min,0.0
metar_hour_precipitation_roll3_max,0.0
oh_roll2_mean,0.0
nitrogen_dioxide_mass_mixing_ratio_roll2_mean,0.0
isoprene_roll2_mean,0.0
specific_humidity_roll3_mean,0.0
metar_hour_precipitation_pct_change1,0.0
sea_salt_aerosol_5_20_mixing_ratio_pct_change1,0.0
metar_temperature_c_diff12,0.0
sea_salt_aerosol_003_05_mixing_ratio_roll2_mean,0.0
sulphate_aerosol_mixing_ratio_roll3_max,0.0
hydrophobic_black_carbon_aerosol_mixing_ratio_roll3_max,0.0
carbon_monoxide_mass_mixing_ratio_roll3_max,0.0
dust_aerosol_055_09_mixing_ratio_roll2_mean,0.0
metar_dew_point_c_roll3_max,0.0
sea_salt_aerosol_5_20_mixing_ratio_diff12,0.0
sea_salt_aerosol_003_05_mixing_ratio_diff12,0.0
metar_hour_precipitation_diff12,0.0
hydrophobic_organic_matter_aerosol_mixing_ratio_pct_change1,0.0
hydrophilic_organic_matter_aerosol_mixing_ratio_roll3_max,0.0
hydrophobic_organic_matter_aerosol_mixing_ratio_roll6_mean,0.0
temperature_roll3_max,0.0
temperature^2,0.0
hydrophobic_organic_matter_aerosol_mixing_ratio_roll2_mean,0.0
temperature specific_humidity,0.0
h2o2_roll6_mean,0.0
metar_hour_precipitation,0.0
metar_temperature_c,0.0
sea_salt_aerosol_05_5_mixing_ratio_roll12_kurt,0.0
sea_salt_aerosol_5_20_mixing_ratio_roll12_kurt,0.0
